Observable variable/alias used,Times Used,Line start,Line end,Filename
RegExp,1,98,98,/Users/stefanosathanasoulias/thesis-projects-container/projects/Keyist-Ecommerce-master/frontend/src/app/item-detail/item-detail.component.ts
