Alias or name used,Line,Filename
map,14,/Users/stefanosathanasoulias/thesis-projects-container/projects/rxviz-master/components/Error.js
scan,74,/Users/stefanosathanasoulias/thesis-projects-container/projects/rxviz-master/lib/data-stream.js
groupBy,201,/Users/stefanosathanasoulias/thesis-projects-container/projects/rxviz-master/lib/data-stream.test.js
groupBy,259,/Users/stefanosathanasoulias/thesis-projects-container/projects/rxviz-master/lib/data-stream.test.js
