Subject variable/alias used,Line start,Line end,Filename
Subject,21,21,/Users/stefanosathanasoulias/thesis-projects-container/projects/od-virtualscroll-master/src/service.ts
Subject,25,25,/Users/stefanosathanasoulias/thesis-projects-container/projects/od-virtualscroll-master/src/service.ts
Subject,29,29,/Users/stefanosathanasoulias/thesis-projects-container/projects/od-virtualscroll-master/src/service.ts
Subject,33,33,/Users/stefanosathanasoulias/thesis-projects-container/projects/od-virtualscroll-master/src/service.ts
Subject,37,37,/Users/stefanosathanasoulias/thesis-projects-container/projects/od-virtualscroll-master/src/service.ts
Subject,41,41,/Users/stefanosathanasoulias/thesis-projects-container/projects/od-virtualscroll-master/src/service.ts
Subject,105,105,/Users/stefanosathanasoulias/thesis-projects-container/projects/od-virtualscroll-master/src/virtualScroll.component.ts
