Alias or name used,Line,Filename
map,7,/Users/stefanosathanasoulias/thesis-projects-container/projects/set_r1/rxstate-master/src/createStatus.js
map,13,/Users/stefanosathanasoulias/thesis-projects-container/projects/set_r1/rxstate-master/src/createStore.js
startWith,22,/Users/stefanosathanasoulias/thesis-projects-container/projects/set_r1/rxstate-master/src/createStore.js
scan,24,/Users/stefanosathanasoulias/thesis-projects-container/projects/set_r1/rxstate-master/src/createStore.js
